iteration,PSNR,SSIM,LPIPS
0,8.011128425598145,0.05049040913581848,0.7031373977661133
5,1.686883568763733,0.0064000654965639114,0.7596502304077148
10,13.000950813293457,0.12305907905101776,0.59040766954422
15,2.8395962715148926,0.0011995963286608458,0.765466570854187
20,13.000950813293457,0.12305907905101776,0.59040766954422
25,2.526703357696533,0.0030355541966855526,0.7545404434204102
30,13.000950813293457,0.12305907905101776,0.59040766954422
35,1.6184426546096802,0.04589720815420151,0.7564260363578796
40,13.000950813293457,0.12305907905101776,0.59040766954422
45,1.3075916767120361,0.12741906940937042,0.7492510080337524
50,1.1827392578125,0.1343391388654709,0.7292963266372681
