iteration,PSNR,SSIM,LPIPS
0,7.307779312133789,0.014505725353956223,0.7517741918563843
5,2.863116979598999,0.001503653940744698,0.7593422532081604
10,13.000950813293457,0.12305907905101776,0.59040766954422
15,3.00884747505188,0.000982134253717959,0.764124870300293
20,13.000950813293457,0.12305907905101776,0.59040766954422
25,2.778968572616577,0.0023513794876635075,0.7477641701698303
30,13.000950813293457,0.12305907905101776,0.59040766954422
35,1.8642557859420776,0.026795700192451477,0.7458981275558472
40,13.000950813293457,0.12305907905101776,0.59040766954422
45,1.3313655853271484,0.12603089213371277,0.7487245798110962
50,1.1960057020187378,0.13281041383743286,0.734592854976654
