iteration,PSNR,SSIM,LPIPS
0,5.618946075439453,0.003514577867463231,0.7974388599395752
5,6.139235496520996,0.0043547498062253,0.7937673330307007
10,6.827398777008057,0.005607781931757927,0.788001537322998
15,7.734781265258789,0.0076398397795856,0.7801241874694824
20,8.90591812133789,0.010972129181027412,0.7724236249923706
25,10.387908935546875,0.016619371250271797,0.7643176317214966
30,12.245685577392578,0.026807282119989395,0.750295877456665
35,14.57719612121582,0.04668739438056946,0.6775508522987366
40,17.512882232666016,0.09207826852798462,0.5706896781921387
45,20.768714904785156,0.24893829226493835,0.44579219818115234
50,21.953598022460938,0.6180993318557739,0.32336509227752686
