iteration,PSNR,SSIM,LPIPS
0,5.502712249755859,0.03288596123456955,0.732742428779602
5,2.7612836360931396,0.0016730963252484798,0.7610317468643188
10,13.000950813293457,0.12305907905101776,0.59040766954422
15,2.9012277126312256,0.0010746375191956758,0.7630765438079834
20,13.000950813293457,0.12305907905101776,0.59040766954422
25,2.615939140319824,0.002712771762162447,0.7516436576843262
30,13.000950813293457,0.12305907905101776,0.59040766954422
35,1.6951096057891846,0.03820611536502838,0.7532377243041992
40,13.000950813293457,0.12305907905101776,0.59040766954422
45,1.3125782012939453,0.12730814516544342,0.7498140931129456
50,1.1845513582229614,0.13420332968235016,0.7306084632873535
