iteration,PSNR,SSIM,LPIPS
0,5.550441265106201,0.002644754247739911,0.7905358076095581
5,6.084376811981201,0.0031595630571246147,0.785575807094574
10,6.761483192443848,0.003978015389293432,0.7808114886283875
15,7.628830432891846,0.005291862413287163,0.7779114246368408
20,8.727952003479004,0.007277017924934626,0.7753451466560364
25,10.098257064819336,0.010583609342575073,0.7697481513023376
30,11.757570266723633,0.016755361109972,0.7530224323272705
35,13.71117115020752,0.029656220227479935,0.6892251372337341
40,15.870192527770996,0.06275077164173126,0.6042865514755249
45,17.737791061401367,0.19293925166130066,0.5041578412055969
50,18.212629318237305,0.5151733160018921,0.43678441643714905
