iteration,PSNR,SSIM,LPIPS
0,6.622730731964111,0.005018132738769054,0.7779996395111084
5,11.70041561126709,0.04495299234986305,0.6807564496994019
10,12.827600479125977,0.1133221983909607,0.6274155378341675
15,12.932262420654297,0.11347436159849167,0.6138788461685181
20,12.940713882446289,0.11451912671327591,0.612165093421936
25,12.941723823547363,0.11527083069086075,0.6135674715042114
30,12.942983627319336,0.11907218396663666,0.610676646232605
35,12.949838638305664,0.11905685067176819,0.6069695949554443
40,12.964576721191406,0.11940357834100723,0.6052013039588928
45,12.989659309387207,0.12038421630859375,0.6032888889312744
50,2.4565787315368652,0.108420230448246,0.7335165739059448
