iteration,PSNR,SSIM,LPIPS
0,5.501761436462402,0.002485733013600111,0.7896872758865356
5,6.005820274353027,0.002883186563849449,0.7854830622673035
10,6.665305137634277,0.003508382011204958,0.7816423177719116
15,7.515803813934326,0.004497612826526165,0.779626727104187
20,8.58980655670166,0.006065507885068655,0.7770264148712158
25,9.904535293579102,0.00876404345035553,0.7749378085136414
30,11.4359769821167,0.013704143464565277,0.7665257453918457
35,13.086029052734375,0.023404546082019806,0.7359960079193115
40,14.631874084472656,0.0464780330657959,0.6694831252098083
45,15.576875686645508,0.12525273859500885,0.6064348220825195
50,15.488874435424805,0.3509616553783417,0.5321205854415894
