iteration,PSNR,SSIM,LPIPS
0,5.697798728942871,0.003032950684428215,0.7890157699584961
5,6.161689758300781,0.004158042371273041,0.7862712144851685
10,6.839015960693359,0.005803201347589493,0.7815594673156738
15,7.736582279205322,0.008339845575392246,0.776334285736084
20,8.898204803466797,0.012396752834320068,0.7715162038803101
25,10.389318466186523,0.019238945096731186,0.762050211429596
30,12.277853965759277,0.031579867005348206,0.7385954856872559
35,14.685166358947754,0.05513639748096466,0.6688584089279175
40,17.853757858276367,0.10745436698198318,0.5687039494514465
45,21.83945083618164,0.27874982357025146,0.4480415880680084
50,23.774219512939453,0.6858172416687012,0.3612740635871887
